City,CityCode,District,DistrictCode,Ward,WardCode,Level,English,FullAddress,name,formatted_address,place_id,reference,id,geometry_location_lng,geometry_location_lat,geometry_viewport_southwest_lng,geometry_viewport_southwest_lat,geometry_viewport_northeast_lng,geometry_viewport_northeast_lat,types,center_lat,center_lng,radius
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 26,26914,Phường,,Phường 26 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 26,"phường 26, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJZZgxdpcodTERSJY2NMfZaqQ,CmRbAAAAzWOt-9iVh4dXrmFWHsGzEXHmhanb5keu_VPnO824U7TVnFsgJAGJN9hKlRdwTCkJb6eNc-vRag-00fh1Sp3PcoAml2_3-ZoTl9b6mJyHyxen4iBl60dwvN5qK56r2_YHEhAAo9l4brZm3Fv0AYakHpMQGhQw6XCqY_EIkVuZ-en0ua-CZsuMCw,1c8b2d2a0dab6edb0597a0513f0ac249c6b2e346,106.7087216,10.8131851,106.7039116,10.8056491,106.7175257,10.8205901,"sublocality_level_1,sublocality,political",10.8131196,106.71071864999999,1114.106543260196
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 12,26917,Phường,,Phường 12 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 12,"phường 12, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJGVS8FZUodTERdiJXTCkssgY,CmRbAAAA2FVlAoEiogKvyHkiKmpNQDYaHzjrBIGYmLnR89Zl0Zj6dN3MqxLAydtys56nLtqv6o9hQ49NJaqk02hZZR-AaTsfqwVXhxtK8t5GDZViPVOECgDkmS3DLKEO9AI5ZOwrEhByCbYgxVNiISyLyYMIbUMOGhQkJ-4lTHwqnS_8M3-Yxe97CiiZKg,6ef0186a3a9a7a26705d49f7edcdc31f19611d27,106.7013508,10.8122309,106.6954876,10.806631,106.7076909,10.8182557,"sublocality_level_1,sublocality,political",10.812443349999999,106.70158925000001,927.7719031485701
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 25,26920,Phường,,Phường 25 Quận Bình Thạnh Thành phố Hồ Chí Minh,Phường 25,"Phường 25, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJC7NAaaEodTERWbk6ekujJRs,CmRbAAAAZR31h9VYdPBvO16J1R5kMSiotfqIYyg-91TV0VEJAAKpMYZ8_SrjBxrMnYAb9tIp8yeslRjBSoVRSjoeEUX0X2g8YESHbkPyG31zKaSEc54un0ou182WvJ4GG-xt5ltOEhCh0Xaz5FaSm4_3xb488vbvGhQkD-ZJUBTwsVzX_452gfjbPXjC5g,a60c9c558e61411448f8ee11245b6596e8409214,106.7153875,10.8040973,106.7112808,10.7979059,106.7271565,10.8142307,"sublocality_level_1,sublocality,political",10.8060683,106.71921865,1254.3906904849769
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 05,26923,Phường,,Phường 05 Quận Bình Thạnh Thành phố Hồ Chí Minh,21/5 Nguyễn Ngọc Phương,"21/5 Nguyễn Ngọc Phương, phường 19, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJy8J0GrModTERDPszbT-6Dr4,CmRbAAAA8FsMZhf4lHakghqjZePLEkfCnRD6kKxMBjsYq0rE5Z7UjvW9qNIfOVlU_ox2R_eLyShIzuLJon4Sh_3UMyO01KGuhFHY-CLe0XK7alK6UlULfIRO27dMuLcKZwV9AkEpEhA-iz5VxkvnU4MvL0HDFJXtGhRXgSbLtFHdFCM7KRD5B6B_O2XeOA,50bd26057e6a75e8e1a2d874a2b50b540b65ef54,106.707999,10.790508,106.7065851197085,10.7891189197085,106.7092830802915,10.7918168802915,street_address,10.7904679,106.7079341,210.13287039048257
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 07,26926,Phường,,Phường 07 Quận Bình Thạnh Thành phố Hồ Chí Minh,UBND phường 7,"58 Hoàng Hoa Thám, phường 7, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJXal1fcModTER5erAS9XJzoY,CmRSAAAALcQwJlTOFOKbsHCmy5KS0jINgzdlbNu9LL8fbhXxXu17sUZGMPM8Q3ldtI3D2tqq-i1hPunXnSllliK1NKxtc3ZZ_wWzDhYtida8aZaYe7p9hWSz2jA4A3YDhOqH4uTGEhDS_UVoKlU2NaW9NGUrN0gtGhQlD4s-aWOme-LMtTd_fq0AGilZtQ,6d5e19d4208055e3b3bb7228e4c88be06c1076c8,106.6905656,10.8061529,106.6891882697085,10.8047790197085,106.6918862302915,10.8074769802915,"point_of_interest,establishment",10.806128000000001,106.69053725,210.12749149980266
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 24,26929,Phường,,Phường 24 Quận Bình Thạnh Thành phố Hồ Chí Minh,Ward Number 24,"Ward Number 24, Bình Thạnh, Ho Chi Minh, Vietnam",ChIJ0fO9rb4odTERtbSSJRcsLIc,CmRbAAAAKk8uJKuo_2uI1E6JJzNcU_G9jqHYf-0RAUnevoyAboaJbFB6RbIphJyUXS8-kimQJ8MYALxxP7JD_9gZEg4nd31cmxbr_K-DB-VTp9ZPIRfGXQxAswmDFAVfcpzgiF0iEhAgWpff2KFqg5lZ_d0fDhcJGhQxTmi6xfUCbeYMYJQCuEXBRlPCNw,4fcc2701143ba58c5a4420ee3583931be026a1ef,106.7050362,10.8058993,106.6987595,10.802824,106.7115058,10.808831,"sublocality_level_1,sublocality,political",10.8058275,106.70513265,771.5859916503827
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 06,26932,Phường,,Phường 06 Quận Bình Thạnh Thành phố Hồ Chí Minh,UBND phường 6,"44 Nguyễn Văn Đậu, phường 6, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJ5QHG18IodTERXMRw3HkCpyU,CmRRAAAAq0KrMUN0OuazVP-WNjPmh4oodIUgunW-f35mc24oJKcnz8DABRJRQV9ei2lqIjIljYRPrWwk8eaplTXr-BluWPY_789qtFCsSWn5FmVqlCupzDuCZVXWDDOIg_fum1vREhAh84UUpS7ERkBTs0XMT41qGhQOzFarfBRYvD7RkLX37VOSe2EowA,4de942b49bf7ba3f1babb7495bf02ea1ef48a298,106.6869453,10.806663,106.6856752697085,10.8052793197085,106.6883732302915,10.8079772802915,"local_government_office,point_of_interest,establishment",10.8066283,106.68702425000001,210.12731953301966
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 14,26935,Phường,,Phường 14 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 14,"phường 14, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJZ1RJwMAodTERlfeKrQTfee0,CmRbAAAAItywZjlFihKb7fJaEf-H1a0xZHK51Cyvr9_sdN3-dbEUuazXpKyUc31qCdM4JfLNsNEK7pgxexQ6h_ZjQwbxU5kX6og1IzQbGSqQDN6IBVfvfc8JYvsYCF3Pb_eqLdIiEhClk54v0K0iypHpCwEjCyePGhSXhd3FR-1DS5aIvPx8ynLE86NvkA,809dee1ad45f229132976998f82f0f3c40eb8bf2,106.6976655,10.8049449,106.694888,10.8024662,106.7015953,10.8112317,"sublocality_level_1,sublocality,political",10.80684895,106.69824165,609.2679817499154
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 15,26938,Phường,,Phường 15 Quận Bình Thạnh Thành phố Hồ Chí Minh,Phường 15,"Phường 15, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJHwu5QLcodTERLvgEK6-3id0,CmRbAAAAuRboVz7bzrxBl1s4QBJuG12dTE2a9UHvSVLqF3F2UMNEZPooMWmrXYFqiKyGbqiLK03py2x0uKMsjBXrEiP51mPery_tZpjlV912xYV7CwOvyuYnO_sAHzwQRIxV7zUCEhAZaJ4vHOPXL31vH-j-ymD1GhRf9zFpCRettBS0QejwgANqG6CkyQ,513890fe5958ff07602418158b20b9ae85186537,106.7050362,10.8004527,106.6977961,10.7933453,106.7113893,10.8036439,"sublocality_level_1,sublocality,political",10.798494600000001,106.7045927,936.9391106353228
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 02,26941,Phường,,Phường 02 Quận Bình Thạnh Thành phố Hồ Chí Minh,2C Nguyễn Ngọc Phương,"2C Nguyễn Ngọc Phương, phường 19, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJq4irdLModTERzdTQ98hgZf8,CmRbAAAAQxFTRrZLzlhoE1HUJOC3t5Xo50jvBP1PXGXP9ZpytHfP4ufkZKqNo09H9hzKt3cjtzv9ipNYWOdksax4tGGFXnMCRRVXvZLxCSvBqR5ZavuHw6gNnhhbiR8jG2wC02awEhBW8ZzvUudRwO17ZVGfmJzlGhT8NkTpL69VhBGFCoEJHdisCiM4BA,1dfe8da2b7ac17a4d6157fffb0cc90dd39a58bf4,106.707233,10.791161,106.7059874197085,10.7897269197085,106.7086853802915,10.7924248802915,street_address,10.7910759,106.7073364,210.13266169815316
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 01,26944,Phường,,Phường 01 Quận Bình Thạnh Thành phố Hồ Chí Minh,UBND phường 1,"98 Đinh Tiên Hoàng, phường 3, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJb3tvDckodTERSNAy5sxgZcc,CmRSAAAATtcsdDmZP_ZsdL8sTfx0WtKMOxKdY2d-d6AfoSkD3aqm7AhacckaphCKr-ZKwyByA-vLH9uDh87eDRLSgCaQsfF5V9JKs0-Fmdo2AbsG86ic809ccLB1ucodu3_B8P8iEhDCi0u8eZnUXtFVxQt_7SWlGhR6a3MeElyNs0lm6egb3nSKOE4aPA,d6121d6e9d5f4c991be2a9ad770dd19185a1b63c,106.6962392,10.7962876,106.6948306697085,10.7949420697085,106.6975286302915,10.7976400302915,"police,point_of_interest,establishment",10.79629105,106.69617965,210.13087115488318
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 03,26947,Phường,,Phường 03 Quận Bình Thạnh Thành phố Hồ Chí Minh,21/3 Nguyễn Ngọc Phương,"21/3 Nguyễn Ngọc Phương, phường 19, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJofQJGrModTER_m8ugcAjUPk,CmRbAAAAJ-6CEQ7rWabE63OoUopzvJQQi-ZkX8YziJD-bBzwSAIrhPNfEumqoP4ESMhW1skbLmwgt2tkqNup3sTHJguICc98P3Nnoaab4DDg5fthLgLUmVYfn4-bns9Pz50inOf_EhBUkj_91gmVa3NkrkuSFEU5GhTm6MyJKYIh77Ue7CoyvgeX5wdkWw,128de5b34a890aef9571a292328b5a23f0fefa37,106.70799,10.790481,106.7065855197085,10.7890977197085,106.7092834802915,10.7917956802915,street_address,10.7904467,106.7079345,210.13287766695225
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 17,26950,Phường,,Phường 17 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 17,"phường 17, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJgefCLLEodTERPGtuRH7M8Ec,CmRbAAAAe-nTqmJ11A1zKMxRh1sY93JjliGZVZibz3GgVfSbDVUCtW_3IBj_ICFHfNQWOCWnmv-m1nKBsANEd64ixvuR5isPPrUMByi3bRrAnh1oMZNT_fAWFqMLvktReCDLB1m4EhAZN_reuM7Zk48P-pP33OQzGhRIYpJTkrLOpl7EQJocxbg56LsTwg,af19076d0390d7c0c46e10fc4b211dda17424649,106.7065103,10.7962866,106.7003936,10.791594,106.7112835,10.8014745,"sublocality_level_1,sublocality,political",10.79653425,106.70583855,809.1076349517216
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 21,26953,Phường,,Phường 21 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 21,"phường 21, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJD4fxy68odTER2k_PjH940RE,CmRbAAAA_dXDLX4CEh2BZj7KtcCL6wCHqzG5L8x5wZpw_GE61ZKgY_Pqjnu4SRbdqPe9NV5_naO3RwlS9Xqpe6xvKM6Hd7BPGDYArCtlgGmN1P6Wn0RFnRyTbBAKnWIk4BbqHuJ4EhCu7G2gKfx_PXGE8jxxHAU-GhTtq3FgVWvwxmcX9Txq9QHjRpdUnQ,fe1389fe0f4bcaff4930d6f18a1fcb17ae0f8ad6,106.7117589,10.7957882,106.7093326,10.7922222,106.716245,10.8015019,"sublocality_level_1,sublocality,political",10.79686205,106.7127888,638.8923264694523
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 22,26956,Phường,,Phường 22 Quận Bình Thạnh Thành phố Hồ Chí Minh,Phường 22,"Phường 22, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJ_ZoyYKkodTER-REdin0UHqQ,CmRbAAAAIfr5na61jdiWARns1zHT9k73vC0rtqapiA_EAHYJCCtMS3GEzuqDfHbdLSwAdRPJ2vfkfLMYBx4t97BFc36Ia2cRSIC79AlXnPuwYVTy3-kqxECs6unae58iwFm-2ESjEhBgGFpntgQUUbgKcutxGNvEGhQJgw2Dh4IeCKzRiLpAB8mVb7Tbmg,404daef11ee7239bc53255cf7d9bac94b03fb97c,106.7190411,10.7921907,106.7123442,10.7852295,106.7272854,10.8004088,"sublocality_level_1,sublocality,political",10.79281915,106.7198148,1173.183367923321
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 19,26959,Phường,,Phường 19 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 19,"phường 19, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJO0jhXrIodTERnibBC8thCTU,CmRbAAAA9z6CFXWO06-mrg51L_ccQFcKM6hQXVkIveNaFVg5mP_4QWwx370o9qXqhDx0TcuI8uR9vH1xWFZoSmQUiY589Hivz1zpfmSFv6ZW7DxCnyXc6QIxk-0Oe3kl3Q_PSz5BEhBKblUV2wMGgGg7GMgt6rufGhRpKRWuElUoF2A5AIaJKlXYWjK-cg,e3319064eebe44ca23a143ab8b2eb7e946f76ec8,106.7101958,10.7899564,106.7062754,10.7873796,106.713606,10.7955685,"sublocality_level_1,sublocality,political",10.79147405,106.7099407,605.8933216091253
Thành phố Hồ Chí Minh,79,Quận Bình Thạnh,765,Phường 28,26962,Phường,,Phường 28 Quận Bình Thạnh Thành phố Hồ Chí Minh,phường 28,"phường 28, Bình Thạnh, Hồ Chí Minh, Vietnam",ChIJ52ZBNjAmdTERzPZueF8n9Fg,CmRbAAAA9MFWjbyY6QoZanedC9l0J6Y2qcTAHO7IbLvTAG9-Scs1qMuakAba8RHkqD985DYnawFcXF9SKjgCLfj_H83eNm2mHRdPoeFgfTbBZxyJZMhzoPnV07CQke_V9CODjeeVEhDweQj6DI9ApF1wJ5EpIV4nGhSJ1WQTAbiB4F8xoMwYso8u8-0JEw,9a60f15272a54bf63d540d2219682a5f324401f7,106.7411559,10.825006,106.7229489,10.8083518,106.7512321,10.8356244,"sublocality_level_1,sublocality,political",10.8219881,106.7370905,2163.0673973073062
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 02,26965,Phường,,Phường 02 Quận Tân Bình Thành phố Hồ Chí Minh,2a Nguyễn Tri Phương,"2a Nguyễn Tri Phương, phường 4, Quận 10, Hồ Chí Minh, Vietnam",ChIJYdCcFeQudTERF3BeM7dFTtM,CmRbAAAA6hxIsO84JsJNDLEJ0cYS0p-wPErLXATVmW6xrrAy4P0sb9KiDmWkHGcnG_KssFM5zwiXUgR_jACciTPN2_TgGosRhonYVZPAXYbgJplb3VVmmV9nSRtlYrhdTriRyM7hEhAkbWAgWd7xrZHJ4A86847jGhSPUBZQXsT9ApkAT7h13cRuk5J2Aw,460f934333cade03c2f90310eba06e231e0bacea,106.668971,10.76246,106.6672991697085,10.7610390697085,106.6699971302915,10.7637370302915,street_address,10.76238805,106.66864815,210.14249624057177
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 04,26968,Phường,,Phường 04 Quận Tân Bình Thành phố Hồ Chí Minh,Tan Binh District Committee,"387A Trường Chinh, phường 14, Tân Bình, Hồ Chí Minh, Vietnam",ChIJv3zAc04pdTERPDpTMObRdi4,CmRRAAAAziuyiiHYszBGhBpWnJfrVgpier-m7EahouOYniq0goiWjCSWOWBiYgWWCo_EH61y8iXYsLs1lbrWhN9hWO9_CyeGIrHdhkJ4YRWP0OlDFS5jb4r4gcFq32y52tcMVeL7EhCeVQeDKGV3kLQ8zxhBRKbgGhTMGFXgaFcF9WDn1SItqe_Gm_VY4g,72b92ad40110ff7d4aa8135cd05643c75a9725fe,106.6426724,10.7981978,106.6414128697085,10.7970126197085,106.6441108302915,10.7997105802915,"local_government_office,point_of_interest,establishment",10.7983616,106.64276185,210.13016002743433
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 12,26971,Phường,,Phường 12 Quận Tân Bình Thành phố Hồ Chí Minh,Phường 12,"Phường 12, Tân Bình, Hồ Chí Minh, Vietnam",ChIJ0bbB90gpdTERCdDO00QxRII,CmRbAAAADAqxMdn-Avf6IaofJdibgwL1hT3-KQlaV9u_XFoybSaL9wjh7DGVX4SZaQdRi0gDmonkrJPMFw4nN7kRtR-WoCbBNqeI3jXeDH4s5jUocbmv4MC5Yv88lsDM9CXUfVCXEhDgQCwBJR31MW8soxmzMjWMGhSPTTlRPDX7CByEhHAfD5ahvj7QYw,100738c0970c0977f75ef001998d1356695ec1cf,106.6500753,10.7931859,106.643976,10.7903252,106.6553916,10.8114212,"sublocality_level_1,sublocality,political",10.8008732,106.64968379999999,1327.4512303197412
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 13,26974,Phường,,Phường 13 Quận Tân Bình Thành phố Hồ Chí Minh,phường 13,"phường 13, Tân Bình, Hồ Chí Minh, Vietnam",ChIJ7cjeWEUpdTERPSJQgeAZKjQ,CmRbAAAAXv1X8Bi6tUBbrsp9bPnA-Q3FhwvUFQk5MUPomhGDgfPGIXC9MFTlcgeGprksxu14jAa30ThyDbjC2powdCPW0CYpgYDMtRal3DBvdsZ99r3ocHoi1bXHAzg80Z8K_5w6EhDa7YiotTBGOXYYGxHIys6EGhT3jViaGx86ps4t0nKC4BZH3fteUA,59d652d174a9bd1f84d651ce54c2bf6a6918b5f8,106.6438673,10.8058688,106.6357898,10.7963245,106.6481174,10.8104858,"sublocality_level_1,sublocality,political",10.80340515,106.6419536,1035.278718352808
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 01,26977,Phường,,Phường 01 Quận Tân Bình Thành phố Hồ Chí Minh,Công An Phường 1 Quận Tân Bình,"291 Lê Văn Sỹ, 1, Tân Bình, Hồ Chí Minh, Vietnam",ChIJzyxstS0pdTERFzJDt1A3gTg,CmRRAAAAthhW3Soen7qfhd6KdsXapQJlKM60aQTt9NvrUQhcX_UQwvR_K7jnBi8Jsebx6mxalleNyI68Jw0Co6LxDCLK8FkRhIrSdVx3mZNKEZU4aTznsQcGZH4WWkcEl4PqthOzEhCXA9hcuWzu4CMxtwPjC89sGhSQD7xeQrs4wRWe7qwy0gWx9HTE3w,548d1269768974a507e83458e6d2454228967fe5,106.6675593,10.7947121,106.6662341697085,10.7933944197085,106.6689321302915,10.7960923802915,"police,point_of_interest,establishment",10.7947434,106.66758315,210.13140260307023
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 03,26980,Phường,,Phường 03 Quận Tân Bình Thành phố Hồ Chí Minh,Nhà Thầu Cung Cấp DV TV Gói Thầu NBWW-03 DA XD HT Thoát Nước Gom Và Xử Lý Nước Thải Thành Phố Ninh B,"74, Thích Minh Nguyệt, Phường 2, Quận Tân Bình, Thành Phố Hồ Chí Minh, Hồ Chí Minh, Vietnam",ChIJR5ATgSQpdTER8rvJremMsEQ,CmRRAAAAJpc6sXfswH-sFVVRAUdOuSzMGF4zu0ltkOKgOGqBshtm2TGv05nVo8t6J6Oy2zoqcrGooEOVPa_JSrxt8H48P7T9rfkSxX2DZKRx0gZWvOmJOYxyqa9KJumJKrkYMvEvEhB-mFFA_niEfJ13y6v-oM9XGhTNw2AuL539W8m0yb0dv2c0WNqRkQ,53053e63d6886fd4f1a1cd731d9359a434c0821d,106.667187,10.8070768,106.6658380197085,10.8057278197085,106.6685359802915,10.8084257802915,"general_contractor,point_of_interest,establishment",10.8070768,106.667187,210.12716536315457
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 11,26983,Phường,,Phường 11 Quận Tân Bình Thành phố Hồ Chí Minh,phường 11,"phường 11, Tân Bình, Hồ Chí Minh, Vietnam",ChIJzdX9YLQudTERZCWxOes4c10,CmRbAAAACg9YE8ZhO65iBsA-2y8GAA_T43WkYcAg1GMDLnWQwv26sCGdcPHHc3YErChqyzG4DZ8V9JfiniZHNT7vuCHXYVcXQhmmRV48N_zCUPEdQz-LUTLz6X14cigSEVudUWIHEhDE09vu7r53bh9SDxg0FWwJGhRj3_w1DFc789sFDDtPCNONulGAxw,9b10e8f7fc663cd74b6c31eeb22bbf8158393038,106.6495246,10.790694,106.6428225,10.7846578,106.6546465,10.7935422,"sublocality_level_1,sublocality,political",10.7891,106.64873449999999,812.5108751557639
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 07,26986,Phường,,Phường 07 Quận Tân Bình Thành phố Hồ Chí Minh,phường 7,"phường 7, Tân Bình, Hồ Chí Minh, Vietnam",ChIJ5boEp8sudTER-s9oCjVk3d0,CmRbAAAAkswTDzdVlEQlFY93aEI8W-p70IyPyepk9ywu1qO1r_-QW5kz06Cz7vO9m-CGFYs5mBgWvLYwabGgmWFffuuL46o6qC8G2oly5pRl6K4l12OR4O3NGM2LyXImxr6UksAyEhC7cW2OhwvT5jr4cYMJh_1wGhR65pmkKAwyVmWeQ4M9bisgVz7uTw,add2213eb7d5685568cd3b573c3858d002bd7cbe,106.6563945,10.7881559,106.6524437,10.7844839,106.6607907,10.7922009,"sublocality_level_1,sublocality,political",10.7883424,106.6566172,625.6261375796751
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 05,26989,Phường,,Phường 05 Quận Tân Bình Thành phố Hồ Chí Minh,5a Nguyễn Tri Phương,"5a Nguyễn Tri Phương, phường 4, Quận 10, Hồ Chí Minh, Vietnam",ChIJ94qvFeQudTERN2SayISzzKw,CmRbAAAA1OgRzO5ERKaTFVB-iLGjzsWmUBi7yzQ13wgTJYg3ozImC1g7YOD-7X4t9my7buZYHTiQrL3FIts8_TyMalhEG5USzMAiTIx--l3HoeKvLAJIjZoJ9q9TkA_-uqMsXi4CEhCYHdnWAq48BKt4Ei6AVTFZGhTqTlSY-p1_xDphRd1PgtjJJkMSnA,b44f8df215ad957ef7cd87338a55448429d01b94,106.669061,10.762479,106.6673443197085,10.7610480697085,106.6700422802915,10.7637460302915,street_address,10.76239705,106.6686933,210.1424931593709
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 10,26992,Phường,,Phường 10 Quận Tân Bình Thành phố Hồ Chí Minh,phường 10,"phường 10, Tân Bình, Hồ Chí Minh, Vietnam",ChIJD9EJqbAudTERjuiNMgDs1JQ,CmRbAAAAiA9PBaNZKPWbNCMlvC8MEVfQ474wlUcRrByRODWJmD4Ysv9219U6xtVa7sCgn1SjuYvULAplNaezMSn3d848X6rRb4qGrnWNOIE6ldYqVjHuKsSQY3Qe8VM7e3dL3jwDEhDILEXAfvmYVGx9nbVTIJucGhQXdR1UtFJ5t09TnqtU8ncFGD5t3A,52dda071ed9f6ec13c08e949e841316f0618458d,106.645341,10.7826359,106.6416399,10.7747861,106.6510034,10.7879987,"sublocality_level_1,sublocality,political",10.7813924,106.64632165,894.5085597771199
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 06,26995,Phường,,Phường 06 Quận Tân Bình Thành phố Hồ Chí Minh,phường 6,"phường 6, Tân Bình, Hồ Chí Minh, Vietnam",ChIJT_Q52M4udTERLEO4Z4VRSds,CmRbAAAA7C5Z7e9B6eEZi5Ggnq_aBfCRPV1tL5MDAHOLs1WDAeyQsPXRxhvQSZ2xI1sQNmjQbBn_nSYEoDYJHQJktJurrVqR8RXN62m4S9Me07oyWVFefXmsqa5gQoIhdTaNcq2QEhDoNBlqqwLqfeTnwXPYz3suGhSX56Os_DSmMPVEgq37B3IUB24quA,0b3fd117811a4a7fdf07a49d93f9c5d138428852,106.6582557,10.7837883,106.6541845,10.7777517,106.6646396,10.7889428,"sublocality_level_1,sublocality,political",10.783347249999998,106.65941205,843.975756018291
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 08,26998,Phường,,Phường 08 Quận Tân Bình Thành phố Hồ Chí Minh,phường 8,"phường 8, Tân Bình, Hồ Chí Minh, Vietnam",ChIJw3ExJ7YudTERqfvIeyPh8AQ,CmRbAAAAoaOb-ngvfChrVJx1nLmYTeO_LJS76Tr3GylW61JJIOYmIsIUlqh8a5EqIy9nQKHlau4njL7Gy4W1q8iVQrbDHxyRLJ2vDKWbMlphkRHhbDQX6tSG2NcTl4JB0o4RJVL2EhA2U1U9ST_lEuzFUL128YCeGhR8mlLJAO5P4WUmxEYIyIZHJKjblA,61c49f611de2261fc6453e9073d98b76d7cb91dc,106.651973,10.7829523,106.6498714,10.7790006,106.6553003,10.7901908,"sublocality_level_1,sublocality,political",10.7845957,106.65258585,688.7563936472002
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 09,27001,Phường,,Phường 09 Quận Tân Bình Thành phố Hồ Chí Minh,Tan Binh District Committee,"387A Trường Chinh, phường 14, Tân Bình, Hồ Chí Minh, Vietnam",ChIJv3zAc04pdTERPDpTMObRdi4,CmRRAAAAC5-4KKuwpcYOSSPuV_3G5mPgf-Nph5K2upJ6bFdGiKp3xVBAXWLNeRsEY1mCOWYDfgPKiBsAhS9-XntITVlMssiFzF1rcNWhzQewtlx-yGyK3Tn0uVeuiMKpTFn_rIceEhDhXgBj4kxzBns0DQdg18ODGhRrEhYXlV-1FOfmGMe5cvWe6UNGeg,72b92ad40110ff7d4aa8135cd05643c75a9725fe,106.6426724,10.7981978,106.6414128697085,10.7970126197085,106.6441108302915,10.7997105802915,"local_government_office,point_of_interest,establishment",10.7983616,106.64276185,210.13016002743433
Thành phố Hồ Chí Minh,79,Quận Tân Bình,766,Phường 14,27004,Phường,,Phường 14 Quận Tân Bình Thành phố Hồ Chí Minh,phường 14,"phường 14, Tân Bình, Hồ Chí Minh, Vietnam",ChIJL4rTYE0pdTERZzMiQmwat64,CmRbAAAA4FTT4_6EQ2OyCGBmtRHqsg8QigGXNJNV0SuKQSfmmML4xKrURb2LQqz6iUwCdBJ7C93x1D7XvQkqz6sRgvootKAbqPlpU4xesRzjK_doielzJTIT3IuBLgyM-DG_WWrKEhAip1N-DcvFKXF1nO9Lc_Y_GhQIGNAXsXoEV8lVfRSUaTzyXavIIQ,ffdc1dda70e65e3521fe6fc44efff9e4571a70c3,106.6423935,10.7936922,106.6366911,10.7859621,106.6458535,10.8018424,"sublocality_level_1,sublocality,political",10.79390225,106.6412723,1014.212727982537
